Tipo de información,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles
Fecha,SE5770,SE5771,SE5826,SE5828,SE5829,SE5830,SE5831,SE5847,SE5848,SE5849,SE5852,SE5853,SE5854,SE5855,SE6009
01/02/20,2158950.524,190090.648,2060491.714,1728509.405,8150.475,3759.411,4391.064,830.005,1659.345,3561.059,58104.276,98458.81,131986.372,2349041.172,2100.066
01/03/20,1195806.379,174337.77,1090678.77,916404.925,6569.72,2756.705,3813.015,666.071,1568.667,3146.944,48044.86,105127.609,126292.91,1370144.149,1188.038
01/04/20,70632.378,59475.831,44375.57,43490.454,2226.989,775.418,1451.571,0,690.802,1451.571,0,26256.808,59475.831,130108.209,84.616
01/05/20,95384.655,58587.022,66092.538,63045.354,2384.912,890.174,1494.738,0,745.642,1494.738,0,29292.117,58587.022,153971.677,144.532
01/06/20,181631.01,56308.978,154369.871,136319.558,2448.911,1003.684,1445.227,0,695.275,1445.227,0,27261.139,56308.978,237939.988,308.409
01/07/20,433306.651,61405.017,393268.651,332818.267,2853.452,1388.716,1464.736,0,859.249,1464.736,0,40038,61405.017,494711.668,529.467
01/08/20,464255.257,42367.59,424726.899,320160.142,2450.688,1347.863,1102.825,0,815.096,1102.825,0,39528.358,42367.59,506622.847,532.767
01/09/20,533234.917,66533.798,467470.503,411997.449,3431.803,1821.47,1610.333,0,1227.707,1610.333,0,65764.414,66533.798,599768.715,593.763
01/10/20,677463.164,75113.458,614918.91,528984.823,3953.201,2037.049,1916.152,0,1214.471,1916.152,0,62544.254,75113.458,752576.622,822.578
01/11/20,784227.515,72786.896,726125.986,616531.314,3917.265,2091.084,1826.181,0,1105.625,1826.181,0,58101.529,72786.896,857014.411,985.459
01/12/20,1197865.487,72813.361,1127465.501,937659.368,4331.213,2628.062,1703.151,0,1145.816,1703.151,0,70399.986,72813.361,1270678.848,1482.246
01/01/21,837501.788,91146.672,762938.507,635532.138,3796.486,1919.218,1877.268,0,1101.213,1877.268,0,74563.281,91146.672,928648.46,818.005
01/02/21,711726.608,86816.702,647309.586,582647.207,3398.909,1585.992,1812.917,0,888.826,1812.917,0,64417.022,86816.702,798543.31,697.166
01/03/21,1135544.409,97460.203,1043281.985,957997.397,4208.862,2284.251,1924.611,0,1107.307,1924.611,0,92262.424,97460.203,1233004.612,1176.944
01/04/21,1183427.783,94514.058,1093977.908,946257.504,4185.296,2326.053,1859.243,0,1141.089,1859.243,0,89449.875,94514.058,1277941.841,1184.964
01/05/21,1489416.932,102583.21,1392600.438,1110840.311,4593.303,2659.297,1934.006,0,1149.011,1934.006,0,96816.494,102583.21,1592000.142,1510.286
01/06/21,1881792.845,94195.653,1781329.167,1508842.463,4885.376,3120.331,1765.045,15.559,1292.148,1749.486,823.115,100463.678,93372.538,1975988.498,1828.183
01/07/21,2103473.393,107241.753,1986012.968,1714998.508,5321.845,3376.029,1945.816,46.178,1363.705,1899.638,3094.935,117460.425,104146.818,2210715.146,2012.324
01/08/21,1694373.339,105534.595,1572143.472,1329061.231,4622.994,2773.108,1849.886,101.405,1336.704,1748.481,6810.633,122229.867,98723.962,1799907.934,1436.404
01/09/21,1356209.005,115941.958,1240930.207,1048429.336,4379.539,2456.534,1923.005,176.381,1205.095,1746.624,12385.798,115278.798,103556.16,1472150.963,1251.439
01/10/21,1689733.038,125109.622,1579383.198,1193860.85,4941.876,2786.593,2155.283,281.801,1189.792,1873.482,19248.696,110349.84,105860.926,1814842.66,1596.801
01/11/21,2005534.427,125195.286,1905843.37,1588890.944,5002.782,2894.316,2108.466,489.756,1001.363,1618.71,35531.922,99691.057,89663.364,2130729.713,1892.953
01/12/21,2398580.659,132375.741,2313873.011,2001444.487,5964.153,3678.67,2285.483,642.682,1039.818,1642.801,46477.032,84707.648,85898.709,2530956.4,2638.852
01/01/22,1864389.593,111288.867,1776473.675,1478049.034,4617.306,2640.631,1976.675,430.131,987.819,1546.544,30497.905,87915.918,80790.962,1975678.46,1652.812
01/02/22,2001306.71,113414.937,1928187.476,1796968.335,4627.305,2619.868,2007.437,483.282,836.474,1524.155,34938.022,73119.234,78476.915,2114721.647,1783.394
01/03/22,2527572.44,148309.902,2425427.962,2234599.429,5687.332,3310.14,2377.192,693.888,982.724,1683.304,52669.669,102144.478,95640.233,2675882.342,2327.416
01/04/22,2274593.459,136750.785,2173278.708,1852570.22,5319.33,3068.419,2250.911,629.262,970.79,1621.649,47127.174,101314.751,89623.611,2411344.244,2097.629
01/05/22,2107320.215,128631.512,2007163.057,1644001.598,5163.975,2985.852,2178.123,437.155,980.758,1740.968,33289.832,100157.158,95341.68,2235951.727,2005.094
01/06/22,2261763.806,130342.11,2158151.905,1855482.727,5515.974,3363.431,2152.543,472.473,1077.152,1680.07,36565.242,103611.901,93776.868,2392105.916,2286.279
01/07/22,2550774.382,126344.273,2425328.637,2089221.133,5880.994,3684.348,2196.646,476.694,1209.61,1719.952,36638.014,125445.745,89706.259,2677118.655,2474.738
01/08/22,2079599.605,134231.67,1955929.835,1507621.608,5294.75,3093.307,2201.443,494.004,1180.34,1707.439,38291.396,123669.77,95940.274,2213831.275,1912.967
01/09/22,1661752.723,124861.952,1540347.445,1144755.602,4866.502,2773.342,2093.16,435.983,1141.974,1657.177,33779.072,121405.278,91082.88,1786614.675,1631.368
01/10/22,1894533.018,156077.296,1766533.523,1366347.74,5712.965,3174.46,2538.505,596.581,1196.072,1941.924,46325.51,127999.495,109751.786,2050610.314,1978.388
01/11/22,2264896.205,171424.221,2151438.096,1767621.363,6094.714,3354.214,2740.5,904.863,1073.509,1835.637,71283.284,113458.109,100140.937,2436320.426,2280.705
01/12/22,2858820.164,187813.784,2714668.071,2226046.226,7213.351,4257.538,2955.813,1020.845,1264.709,1934.968,81333.936,144152.093,106479.848,3046633.948,2992.829
01/01/23,2798124.545,191424.27,2674613.031,2298920.017,6453.042,3485.073,2967.969,1065.107,1182.233,1902.862,86227.247,123511.514,105197.023,2989548.815,2302.84
01/02/23,2627111.522,170320.175,2522528.451,2320317.575,5878.275,3226.422,2651.853,873.166,986.608,1778.687,70372.109,104583.071,99948.066,2797431.697,2239.814
01/03/23,2912132.11,203842.158,2792310.379,2507562.893,6831.609,3704.286,3127.323,1039.389,1125.177,2087.934,84391.046,119821.731,119451.112,3115974.268,2579.109
01/04/23,2436697.873,173795.114,2321316.723,1912008.866,6062.069,3311.731,2750.338,822.94,1151.737,1927.398,65806.25,115381.15,107988.864,2610492.987,2159.994
01/05/23,2104696.42,171139.59,1983145.819,1540732.8,5861.167,3224.662,2636.505,622.104,1211.911,2014.401,50231.126,121550.601,120908.464,2275836.01,2012.751
01/06/23,2344416.689,187530.84,2200839.081,1809628.964,6298.491,3591.91,2706.581,631.572,1276.811,2075.009,50846.698,143577.608,136684.142,2531947.529,2315.099
01/07/23,2485442.427,156947.951,2316407.635,1740693.753,6421.316,3971.819,2449.497,594.492,1540.067,1855.005,47693.771,169034.792,109254.18,2642390.378,2431.752
01/08/23,1958343.664,161039.227,1811385.275,1183333.233,5689.043,3231.425,2457.618,607.937,1373.721,1849.681,49550.509,146958.389,111488.718,2119382.891,1857.704
01/09/23,1567893.27,143495.196,1428864.726,907178.243,5225.195,2915.843,2309.352,496.031,1387.83,1813.321,39408.311,139028.544,104086.885,1711388.466,1528.013
01/10/23,1854660.654,167593.172,1714610.575,1169464.3,5905.693,3213.128,2692.565,669.903,1340.835,2022.662,53708.004,140050.079,113885.168,2022253.826,1872.293
01/11/23,2296948.734,184536.522,2161307.146,1624567.105,6323.59,3483.274,2840.316,791.407,1241.209,2048.909,63626.078,135641.588,120910.444,2481485.256,2242.065
01/12/23,3180839.114,215171.252,3037209.174,2426099.437,7868.256,4589.855,3278.401,983.596,1446.419,2294.805,80453.037,143629.94,134718.215,3396010.366,3143.436
01/01/24,2939977.445,203363.473,2813552.913,2371832.948,6778.73,3637.676,3141.054,1054.594,1254.255,2086.46,88510.379,126424.532,114853.094,3143340.918,2383.421
01/02/24,2974046.407,202490.442,2865158.495,2543709.542,6626.838,3454.694,3172.144,947.533,1024.559,2224.611,78796.089,108887.912,123694.353,3176536.849,2430.135
01/03/24,3257766.94,229196.95,3113826.476,2676383.126,7599.703,4129.192,3470.511,1018.308,1348.414,2452.203,85921.826,143940.464,143275.124,3486963.89,2780.778
01/04/24,2493624.179,209696.848,2355460.942,1822710.047,6755.413,3497.341,3258.072,864.588,1382.132,2393.484,72536.288,138163.237,137160.56,2703321.027,2115.209
01/05/24,2237227.576,227407.135,2094147.762,1569012.709,6729.083,3408.791,3320.292,684.157,1334.278,2636.135,56129.914,143079.814,171277.221,2464634.711,2074.513
01/06/24,2364506.504,238762.813,2202018.76,1735340.081,7191.36,3697.844,3493.516,650.984,1420.582,2842.532,53217.294,162487.744,185545.519,2603269.317,2277.262
01/07/24,2497452.073,224957.509,2293138.581,1735064.841,7481.542,3999.642,3481.9,766.708,1647.159,2715.192,63139.255,204313.492,161818.254,2722409.582,2352.483
01/08/24,1949889.207,227815.858,1780416.464,1055785.042,6868.972,3445.713,3423.259,714.973,1635.574,2708.286,59059.761,169472.743,168756.097,2177705.065,1810.139
01/09/24,1605695.656,182915.633,1398063.329,809036.789,6275.739,3310.89,2964.849,505.19,1851.421,2459.659,41913.109,207632.327,141002.524,1788611.289,1459.469
01/10/24,1980564.893,251590.329,1806711.981,1173943.256,7475.438,3724.242,3751.196,786.922,1784.543,2964.274,66931.512,173852.912,184658.817,2232155.222,1939.699
01/11/24,2522143.189,232753.653,2352691.686,1624999.491,7607.453,3943.297,3664.156,966.31,1654.413,2697.846,81218.447,169451.503,151535.206,2754896.842,2288.884
01/12/24,3423258.034,279172.997,3246759.682,2513992.992,9022.213,4789.432,4232.781,1191.734,1641.038,3041.047,101652.448,176498.352,177520.549,3702431.031,3148.394
01/01/25,3073945.609,272762.805,2890398.811,2264983.151,8037.071,3947.959,4089.112,1157.809,1558.457,2931.303,99144.689,183546.798,173618.116,3346708.414,2389.502
01/02/25,3003462.786,251223.634,2850681.292,2413330.424,7383.3,3723.726,3659.574,1080.173,1389.31,2579.401,92370.591,152781.494,158853.043,3254686.42,2334.416
01/03/25,3402733.088,264373.887,3247392.828,2759902.513,8368.662,4188.343,4180.319,1128.749,1446.744,3051.57,96681.097,155340.26,167692.79,3667106.975,2741.599
01/04/25,2793915.472,248283.783,2625895.397,1946417.312,7666.802,3746.553,3920.249,953.422,1533.449,2966.827,80505.139,168020.075,167778.644,3042199.255,2213.104
01/05/25,2349995.304,268774.202,2166886.52,1577422.906,7938.444,3751.18,4187.264,706.748,1710.916,3480.516,59009.627,183108.784,209764.575,2618769.506,2040.264
01/06/25,2496233.933,255104.984,2300126.48,1717799.273,8020.043,4069.368,3950.675,694.267,1789.986,3256.408,56449.519,196107.453,198655.465,2751338.917,2279.382
01/07/25,2728218.427,272495.809,2508829.229,1821682.671,8405.393,4245.42,4159.973,832.191,1816.599,3327.782,69142.118,219389.198,203353.691,3000714.236,2428.821
01/08/25,1998735.207,253850.053,1777970.179,946438.872,7880.311,3786.226,4094.085,699.348,1936.682,3394.737,57349.394,220765.028,196500.659,2252585.26,1849.544
01/09/25,1587925.163,256363.161,1380046.525,680946.391,7279.357,3203.803,4075.554,720.093,1748.13,3355.461,58203.531,207878.638,198159.63,1844288.324,1455.673
